x,y
718.1039092537,3.8494980560
729.2496916841,3.9769392536
740.5684692262,4.1078041879
752.0629269592,4.2419772152
763.7357916378,4.3792901245
775.5898323389,4.5195111812
787.6278611187,4.6623323267
799.8527336797,4.8073543533
812.2673500480,4.9540699264
824.8746552615,5.1018444113
837.6776400683,5.2498946210
850.6793416364,5.3972658324
863.8828442740,5.5428077610
877.2912801613,5.6851506582
890.9078300934,5.8226833099
904.7357242349,5.9535354668
918.7782428863,6.0755680851
933.0387172620,6.1863755766
947.5205302807,6.2833048912
962.2271173675,6.3634963735
977.1619672696,6.4239506153
992.3286228833,6.4616235998
1007.7306820945,6.4735491125
1023.3717986325,6.4569827967
1039.2556829367,6.4095570116
1055.3861030365,6.3294309683
1071.7668854455,6.2154179774
1088.4019160690,6.0670723366
1105.2951411260,5.8847229463
1122.4505680853,5.6694484517
1139.8722666161,5.4229977685
1157.5643695533,5.1476679040
1175.5310738784,4.8461560991
1193.7766417144,4.5214045916
1212.3054013377,4.1764540947
1231.1217482039,3.8143176141
1250.2301459915,3.4378809990
1269.6351276600,3.0498318791
1289.3412965257,2.6526151025
1309.3533273536,2.2484106613
1329.6759674662,1.8391292078
1350.3140378699,1.4264202810
1371.2724343984,1.0116889292
1392.5561288745,0.5961172229
1414.1701702890,0.1806880000
1436.1196859991,-0.2337910388
1458.4098829440,-0.6466641339
1481.0460488807,-1.0574059219
1504.0335536380,-1.4656019354
1527.3778503907,-1.8709312911
1551.0844769528,-2.2731515451
1575.1590570916,-2.6720855960
1599.6073018615,-3.0676104613
1624.4350109589,-3.4596477282
1649.6480740980,-3.8481554774
1675.2524724082,-4.2331214856
1701.2542798526,-4.6145575273
1727.6596646690,-4.9924946145
1754.4748908335,-5.3669790326
1781.7063195457,-5.7380690486
1809.3604107387,-6.1058321844
1837.4437246107,-6.4703429652
1865.9629231817,-6.8316810647
1894.9247718738,-7.1899297815
1924.3361411160,-7.5451747933
1954.2040079741,-7.8975031406
1984.5354578058,-8.2470024022
2015.3376859417,-8.5937600307
2046.6179993920,-8.9378628192
2078.3838185798,-9.2793964782
2110.6426791016,-9.6184453031
2143.4022335149,-9.9550919165
2176.6702531535,-10.2894170727
2210.4546299710,-10.6214995128
2244.7633784132,-10.9514158621
2279.6046373190,-11.2792405614
2314.9866718512,-11.6050458264
2350.9178754573,-11.9289016301
2387.4067718606,-12.2508757032
2424.4620170823,-12.5710335497
2462.0924014946,-12.8894384738
2500.3068519063,-13.2061516165
2539.1144336803,-13.5212319988
2578.5243528843,-13.8347365713
2618.5459584742,-14.1467202668
2659.1887445127,-14.4572360567
2700.4623524207,-14.7663350086
2742.3765732650,-15.0740663459
2784.9413500806,-15.3804775070
2828.1667802300,-15.6856142055
2872.0631177978,-15.9895204888
2916.6407760237,-16.2922387974
2961.9103297726,-16.5938100217
3007.8825180431,-16.8942735592
3054.5682465154,-17.1936673688
3101.9785901381,-17.4920280245
3150.1247957553,-17.7893907678
3199.0182847751,-18.0857895577
3248.6706558784,-18.3812571194
3299.0936877709,-18.6758249919
3350.2993419772,-18.9695235727
3402.2997656781,-19.2623821624
3455.1072945922,-19.5544290064
3508.7344559027,-19.8456913357
3563.1939712286,-20.1361954058
3618.4987596427,-20.4259665347
3674.6619407367,-20.7150291381
3731.6968377328,-21.0034067650
3789.6169806447,-21.2911221304
3848.4361094874,-21.5781971473
3908.1681775363,-21.8646529573
3968.8273546372,-22.1505099603
4030.4280305681,-22.4357878421
4092.9848184524,-22.7205056023
4156.5125582260,-23.0046815794
4221.0263201569,-23.2883334760
4286.5414084209,-23.5714783831
4353.0733647319,-23.8541328023
4420.6379720285,-24.1363126682
4489.2512582186,-24.4180333693
4558.9294999811,-24.6993097685
4629.6892266273,-24.9801562221
4701.5472240221,-25.2605865987
4774.5205385661,-25.5406142969
4848.6264812391,-25.8202522627
4923.8826317067,-26.0995130058
5000.3068424911,-26.3784086152
5077.9172432054,-26.6569507748
5156.7322448550,-26.9351507779
5236.7705442047,-27.2130195407
5318.0511282142,-27.4905676165
5400.5932785424,-27.7678052081
5484.4165761210,-28.0447421805
5569.5409058001,-28.3213880726
5655.9864610650,-28.5977521090
5743.7737488266,-28.8738432106
5832.9235942862,-29.1496700058
5923.4571458758,-29.4252408400
6015.3958802748,-29.7005637862
6108.7616075050,-29.9756466538
6203.5764761043,-30.2504969978
6299.8629783807,-30.5251221282
6397.6439557484,-30.7995291173
6496.9426041461,-31.0737248090
6597.7824795395,-31.3477158255
6700.1875035096,-31.6215085758
6804.1819689271,-31.8951092623
6909.7905457157,-32.1685238879
7017.0382867038,-32.4417582630
7125.9506335684,-32.7148180117
7236.5534228697,-32.9877085780
7348.8728921804,-33.2604352322
7462.9356863101,-33.5330030763
7578.7688636259,-33.8054170498
7696.3999024712,-34.0776819350
7815.8567076841,-34.3498023622
7937.1676172176,-34.6217828150
8060.3614088613,-34.8936276348
8185.4673070690,-35.1653410254
8312.5149898906,-35.4369270580
8441.5345960130,-35.7083896752
8572.5567319093,-35.9797326950
8705.6124790999,-36.2509598155
8840.7334015251,-36.5220746182
8977.9515530333,-36.7930805721
9117.2994849849,-37.0639810371
9258.8102539740,-37.3347792679
9402.5174296701,-37.6054784171
9548.4551027823,-37.8760815386
9696.6578931455,-38.1465915908
9847.1609579338,-38.4170114396
10000.0000000000,-38.6873438614
