x,y
0.0016419032,1.0335031464
0.0016477462,1.0308898602
0.0016535893,1.0282790073
0.0016594324,1.0256745539
0.0016652755,1.0230803806
0.0016711185,1.0205002777
0.0016769616,1.0179379420
0.0016828047,1.0153969721
0.0016886477,1.0128808650
0.0016944908,1.0103930129
0.0017003339,1.0079366998
0.0017061770,1.0055150982
0.0017120200,1.0031312670
0.0017178631,1.0007881485
0.0017237062,0.9984885662
0.0017295492,0.9962352230
0.0017353923,0.9940306987
0.0017412354,0.9918774492
0.0017470785,0.9897778046
0.0017529215,0.9877339678
0.0017587646,0.9857480144
0.0017646077,0.9838218910
0.0017704508,0.9819574151
0.0017762938,0.9801562750
0.0017821369,0.9784200293
0.0017879800,0.9767501069
0.0017938230,0.9751478077
0.0017996661,0.9736143028
0.0018055092,0.9721506353
0.0018113523,0.9707577208
0.0018171953,0.9694363488
0.0018230384,0.9681871840
0.0018288815,0.9670107670
0.0018347245,0.9659075167
0.0018405676,0.9648777312
0.0018464107,0.9639215903
0.0018522538,0.9630391569
0.0018580968,0.9622303796
0.0018639399,0.9614950947
0.0018697830,0.9608330289
0.0018756260,0.9602438012
0.0018814691,0.9597269263
0.0018873122,0.9592818167
0.0018931553,0.9589077859
0.0018989983,0.9586040515
0.0019048414,0.9583697378
0.0019106845,0.9582038789
0.0019165275,0.9581054227
0.0019223706,0.9580732331
0.0019282137,0.9581060941
0.0019340568,0.9582027130
0.0019398998,0.9583617235
0.0019457429,0.9585816899
0.0019515860,0.9588611099
0.0019574290,0.9591984187
0.0019632721,0.9595919924
0.0019691152,0.9600401516
0.0019749583,0.9605411651
0.0019808013,0.9610932535
0.0019866444,0.9616945929
0.0019924875,0.9623433187
0.0019983306,0.9630375287
0.0020041736,0.9637752876
0.0020100167,0.9645546297
0.0020158598,0.9653735633
0.0020217028,0.9662300735
0.0020275459,0.9671221265
0.0020333890,0.9680476725
0.0020392321,0.9690046494
0.0020450751,0.9699909863
0.0020509182,0.9710046066
0.0020567613,0.9720434314
0.0020626043,0.9731053828
0.0020684474,0.9741883872
0.0020742905,0.9752903780
0.0020801336,0.9764092990
0.0020859766,0.9775431072
0.0020918197,0.9786897759
0.0020976628,0.9798472972
0.0021035058,0.9810136849
0.0021093489,0.9821869769
0.0021151920,0.9833652384
0.0021210351,0.9845465635
0.0021268781,0.9857290783
0.0021327212,0.9869109425
0.0021385643,0.9880903524
0.0021444073,0.9892655421
0.0021502504,0.9904347861
0.0021560935,0.9915964011
0.0021619366,0.9927487474
0.0021677796,0.9938902310
0.0021736227,0.9950193052
0.0021794658,0.9961344716
0.0021853088,0.9972342821
0.0021911519,0.9983173395
0.0021969950,0.9993822993
0.0022028381,1.0004278705
0.0022086811,1.0014528164
0.0022145242,1.0024559556
0.0022203673,1.0034361631
0.0022262104,1.0043923701
0.0022320534,1.0053235656
0.0022378965,1.0062287960
0.0022437396,1.0071071660
0.0022495826,1.0079578386
0.0022554257,1.0087800354
0.0022612688,1.0095730367
0.0022671119,1.0103361811
0.0022729549,1.0110688662
0.0022787980,1.0117705475
0.0022846411,1.0124407386
0.0022904841,1.0130790111
0.0022963272,1.0136849936
0.0023021703,1.0142583713
0.0023080134,1.0147988857
0.0023138564,1.0153063338
0.0023196995,1.0157805672
0.0023255426,1.0162214912
0.0023313856,1.0166290645
0.0023372287,1.0170032975
0.0023430718,1.0173442518
0.0023489149,1.0176520390
0.0023547579,1.0179268194
0.0023606010,1.0181688010
0.0023664441,1.0183782384
0.0023722871,1.0185554311
0.0023781302,1.0187007227
0.0023839733,1.0188144991
0.0023898164,1.0188971872
0.0023956594,1.0189492537
0.0024015025,1.0189712034
0.0024073456,1.0189635778
0.0024131886,1.0189269532
0.0024190317,1.0188619399
0.0024248748,1.0187691798
0.0024307179,1.0186493455
0.0024365609,1.0185031382
0.0024424040,1.0183312861
0.0024482471,1.0181345433
0.0024540902,1.0179136873
0.0024599332,1.0176695182
0.0024657763,1.0174028564
0.0024716194,1.0171145412
0.0024774624,1.0168054294
0.0024833055,1.0164763930
0.0024891486,1.0161283184
0.0024949917,1.0157621041
0.0025008347,1.0153786592
0.0025066778,1.0149789022
0.0025125209,1.0145637589
0.0025183639,1.0141341612
0.0025242070,1.0136910454
0.0025300501,1.0132353507
0.0025358932,1.0127680176
0.0025417362,1.0122899866
0.0025475793,1.0118021966
0.0025534224,1.0113055838
0.0025592654,1.0108010799
0.0025651085,1.0102896108
0.0025709516,1.0097720957
0.0025767947,1.0092494455
0.0025826377,1.0087225613
0.0025884808,1.0081923338
0.0025943239,1.0076596418
0.0026001669,1.0071253510
0.0026060100,1.0065903130
0.0026118531,1.0060553645
0.0026176962,1.0055213258
0.0026235392,1.0049890003
0.0026293823,1.0044591734
0.0026352254,1.0039326117
0.0026410684,1.0034100621
0.0026469115,1.0028922510
0.0026527546,1.0023798838
0.0026585977,1.0018736439
0.0026644407,1.0013741923
0.0026702838,1.0008821670
0.0026761269,1.0003981824
0.0026819699,0.9999228287
0.0026878130,0.9994566716
0.0026936561,0.9990002519
0.0026994992,0.9985540852
0.0027053422,0.9981186612
0.0027111853,0.9976944441
0.0027170284,0.9972818718
0.0027228715,0.9968813560
0.0027287145,0.9964932820
0.0027345576,0.9961180085
0.0027404007,0.9957558678
0.0027462437,0.9954071658
0.0027520868,0.9950721817
0.0027579299,0.9947511683
0.0027637730,0.9944443522
0.0027696160,0.9941519338
0.0027754591,0.9938740876
0.0027813022,0.9936109622
0.0027871452,0.9933626809
0.0027929883,0.9931293418
0.0027988314,0.9929110182
0.0028046745,0.9927077588
0.0028105175,0.9925195884
0.0028163606,0.9923465079
0.0028222037,0.9921884953
0.0028280467,0.9920455055
0.0028338898,0.9919174714
0.0028397329,0.9918043043
0.0028455760,0.9917058940
0.0028514190,0.9916221101
0.0028572621,0.9915528019
0.0028631052,0.9914977996
0.0028689482,0.9914569144
0.0028747913,0.9914299396
0.0028806344,0.9914166510
0.0028864775,0.9914168077
0.0028923205,0.9914301525
0.0028981636,0.9914564133
0.0029040067,0.9914953029
0.0029098497,0.9915465204
0.0029156928,0.9916097516
0.0029215359,0.9916846700
0.0029273790,0.9917709372
0.0029332220,0.9918682039
0.0029390651,0.9919761105
0.0029449082,0.9920942881
0.0029507513,0.9922223588
0.0029565943,0.9923599368
0.0029624374,0.9925066293
0.0029682805,0.9926620366
0.0029741235,0.9928257535
0.0029799666,0.9929973697
0.0029858097,0.9931764706
0.0029916528,0.9933626380
0.0029974958,0.9935554508
0.0030033389,0.9937544858
0.0030091820,0.9939593183
0.0030150250,0.9941695227
0.0030208681,0.9943846734
0.0030267112,0.9946043454
0.0030325543,0.9948281145
0.0030383973,0.9950555587
0.0030442404,0.9952862583
0.0030500835,0.9955197966
0.0030559265,0.9957557603
0.0030617696,0.9959937405
0.0030676127,0.9962333330
0.0030734558,0.9964741388
0.0030792988,0.9967157646
0.0030851419,0.9969578234
0.0030909850,0.9971999350
0.0030968280,0.9974417261
0.0031026711,0.9976828314
0.0031085142,0.9979228934
0.0031143573,0.9981615630
0.0031202003,0.9983985001
0.0031260434,0.9986333736
0.0031318865,0.9988658620
0.0031377295,0.9990956534
0.0031435726,0.9993224463
0.0031494157,0.9995459494
0.0031552588,0.9997658819
0.0031611018,0.9999819740
0.0031669449,1.0001939671
0.0031727880,1.0004016136
0.0031786311,1.0006046773
0.0031844741,1.0008029337
0.0031903172,1.0009961699
0.0031961603,1.0011841848
0.0032020033,1.0013667892
0.0032078464,1.0015438058
0.0032136895,1.0017150691
0.0032195326,1.0018804260
0.0032253756,1.0020397349
0.0032312187,1.0021928667
0.0032370618,1.0023397039
0.0032429048,1.0024801411
0.0032487479,1.0026140847
0.0032545910,1.0027414528
0.0032604341,1.0028621752
0.0032662771,1.0029761933
0.0032721202,1.0030834600
0.0032779633,1.0031839393
0.0032838063,1.0032776064
0.0032896494,1.0033644475
0.0032954925,1.0034444594
0.0033013356,1.0035176497
0.0033071786,1.0035840360
0.0033130217,1.0036436463
0.0033188648,1.0036965184
0.0033247078,1.0037426997
0.0033305509,1.0037822471
0.0033363940,1.0038152264
0.0033422371,1.0038417124
0.0033480801,1.0038617883
0.0033539232,1.0038755458
0.0033597663,1.0038830844
0.0033656093,1.0038845112
0.0033714524,1.0038799408
0.0033772955,1.0038694947
0.0033831386,1.0038533013
0.0033889816,1.0038314950
0.0033948247,1.0038042167
0.0034006678,1.0037716128
0.0034065109,1.0037338351
0.0034123539,1.0036910404
0.0034181970,1.0036433903
0.0034240401,1.0035910508
0.0034298831,1.0035341919
0.0034357262,1.0034729873
0.0034415693,1.0034076140
0.0034474124,1.0033382521
0.0034532554,1.0032650844
0.0034590985,1.0031882960
0.0034649416,1.0031080741
0.0034707846,1.0030246075
0.0034766277,1.0029380865
0.0034824708,1.0028487024
0.0034883139,1.0027566472
0.0034941569,1.0026621135
0.0035000000,1.0025652937
