x,y
0.0006753333,1.1725979988
0.0006803333,1.1630297234
0.0006853333,1.1534523297
0.0006903333,1.1438767650
0.0006953333,1.1343137752
0.0007003333,1.1247738959
0.0007053333,1.1152674448
0.0007103333,1.1058045139
0.0007153333,1.0963949624
0.0007203333,1.0870484093
0.0007253333,1.0777742278
0.0007303333,1.0685815385
0.0007353333,1.0594792043
0.0007403333,1.0504758245
0.0007453333,1.0415797304
0.0007503333,1.0327989809
0.0007553333,1.0241413578
0.0007603333,1.0156143628
0.0007653333,1.0072252136
0.0007703333,0.9989808411
0.0007753333,0.9908878871
0.0007803333,0.9829527019
0.0007853333,0.9751813423
0.0007903333,0.9675795704
0.0007953333,0.9601528522
0.0008003333,0.9529063572
0.0008053333,0.9458449578
0.0008103333,0.9389732291
0.0008153333,0.9322954494
0.0008203333,0.9258156006
0.0008253333,0.9195373693
0.0008303333,0.9134641480
0.0008353333,0.9075990364
0.0008403333,0.9019448436
0.0008453333,0.8965040899
0.0008503333,0.8912790097
0.0008553333,0.8862715535
0.0008603333,0.8814833916
0.0008653333,0.8769159168
0.0008703333,0.8725702482
0.0008753333,0.8684472348
0.0008803333,0.8645474594
0.0008853333,0.8608712429
0.0008903333,0.8574186488
0.0008953333,0.8541894877
0.0009003333,0.8511833220
0.0009053333,0.8483994711
0.0009103333,0.8458370167
0.0009153333,0.8434948078
0.0009203333,0.8413714666
0.0009253333,0.8394653940
0.0009303333,0.8377747754
0.0009353333,0.8362975869
0.0009403333,0.8350316010
0.0009453333,0.8339743933
0.0009503333,0.8331233484
0.0009553333,0.8324756666
0.0009603333,0.8320283702
0.0009653333,0.8317783103
0.0009703333,0.8317221734
0.0009753333,0.8318564879
0.0009803333,0.8321776313
0.0009853333,0.8326818367
0.0009903333,0.8333651998
0.0009953333,0.8342236860
0.0010003333,0.8352531367
0.0010053333,0.8364492769
0.0010103333,0.8378077220
0.0010153333,0.8393239843
0.0010203333,0.8409934805
0.0010253333,0.8428115382
0.0010303333,0.8447734031
0.0010353333,0.8468742454
0.0010403333,0.8491091671
0.0010453333,0.8514732085
0.0010503333,0.8539613551
0.0010553333,0.8565685437
0.0010603333,0.8592896697
0.0010653333,0.8621195932
0.0010703333,0.8650531457
0.0010753333,0.8680851359
0.0010803333,0.8712103565
0.0010853333,0.8744235901
0.0010903333,0.8777196156
0.0010953333,0.8810932134
0.0011003333,0.8845391722
0.0011053333,0.8880522938
0.0011103333,0.8916273994
0.0011153333,0.8952593347
0.0011203333,0.8989429756
0.0011253333,0.9026732328
0.0011303333,0.9064450577
0.0011353333,0.9102534467
0.0011403333,0.9140934463
0.0011453333,0.9179601576
0.0011503333,0.9218487411
0.0011553333,0.9257544207
0.0011603333,0.9296724883
0.0011653333,0.9335983076
0.0011703333,0.9375273180
0.0011753333,0.9414550386
0.0011803333,0.9453770714
0.0011853333,0.9492891051
0.0011903333,0.9531869183
0.0011953333,0.9570663825
0.0012003333,0.9609234649
0.0012053333,0.9647542318
0.0012103333,0.9685548505
0.0012153333,0.9723215923
0.0012203333,0.9760508344
0.0012253333,0.9797390624
0.0012303333,0.9833828720
0.0012353333,0.9869789711
0.0012403333,0.9905241813
0.0012453333,0.9940154393
0.0012503333,0.9974497984
0.0012553333,1.0008244297
0.0012603333,1.0041366231
0.0012653333,1.0073837881
0.0012703333,1.0105634549
0.0012753333,1.0136732742
0.0012803333,1.0167110187
0.0012853333,1.0196745824
0.0012903333,1.0225619814
0.0012953333,1.0253713536
0.0013003333,1.0281009589
0.0013053333,1.0307491783
0.0013103333,1.0333145144
0.0013153333,1.0357955900
0.0013203333,1.0381911480
0.0013253333,1.0405000506
0.0013303333,1.0427212782
0.0013353333,1.0448539283
0.0013403333,1.0468972148
0.0013453333,1.0488504664
0.0013503333,1.0507131255
0.0013553333,1.0524847466
0.0013603333,1.0541649946
0.0013653333,1.0557536437
0.0013703333,1.0572505751
0.0013753333,1.0586557755
0.0013803333,1.0599693350
0.0013853333,1.0611914454
0.0013903333,1.0623223977
0.0013953333,1.0633625805
0.0014003333,1.0643124773
0.0014053333,1.0651726644
0.0014103333,1.0659438087
0.0014153333,1.0666266652
0.0014203333,1.0672220743
0.0014253333,1.0677309598
0.0014303333,1.0681543259
0.0014353333,1.0684932547
0.0014403333,1.0687489038
0.0014453333,1.0689225035
0.0014503333,1.0690153536
0.0014553333,1.0690288217
0.0014603333,1.0689643394
0.0014653333,1.0688234001
0.0014703333,1.0686075562
0.0014753333,1.0683184157
0.0014803333,1.0679576403
0.0014853333,1.0675269417
0.0014903333,1.0670280793
0.0014953333,1.0664628570
0.0015003333,1.0658331207
0.0015053333,1.0651407552
0.0015103333,1.0643876813
0.0015153333,1.0635758535
0.0015203333,1.0627072564
0.0015253333,1.0617839025
0.0015303333,1.0608078294
0.0015353333,1.0597810967
0.0015403333,1.0587057835
0.0015453333,1.0575839858
0.0015503333,1.0564178137
0.0015553333,1.0552093888
0.0015603333,1.0539608415
0.0015653333,1.0526743085
0.0015703333,1.0513519306
0.0015753333,1.0499958496
0.0015803333,1.0486082063
0.0015853333,1.0471911382
0.0015903333,1.0457467766
0.0015953333,1.0442772451
0.0016003333,1.0427846565
0.0016053333,1.0412711115
0.0016103333,1.0397386956
0.0016153333,1.0381894779
0.0016203333,1.0366255086
0.0016253333,1.0350488171
0.0016303333,1.0334614102
0.0016353333,1.0318652700
0.0016403333,1.0302623525
0.0016453333,1.0286545857
0.0016503333,1.0270438678
0.0016553333,1.0254320657
0.0016603333,1.0238210135
0.0016653333,1.0222125112
0.0016703333,1.0206083230
0.0016753333,1.0190101759
0.0016803333,1.0174197590
0.0016853333,1.0158387216
0.0016903333,1.0142686725
0.0016953333,1.0127111789
0.0017003333,1.0111677651
0.0017053333,1.0096399119
0.0017103333,1.0081290555
0.0017153333,1.0066365869
0.0017203333,1.0051638511
0.0017253333,1.0037121461
0.0017303333,1.0022827228
0.0017353333,1.0008767841
0.0017403333,0.9994954848
0.0017453333,0.9981399304
0.0017503333,0.9968111778
0.0017553333,0.9955102341
0.0017603333,0.9942380570
0.0017653333,0.9929955542
0.0017703333,0.9917835835
0.0017753333,0.9906029526
0.0017803333,0.9894544194
0.0017853333,0.9883386917
0.0017903333,0.9872564275
0.0017953333,0.9862082351
0.0018003333,0.9851946735
0.0018053333,0.9842162524
0.0018103333,0.9832734327
0.0018153333,0.9823666267
0.0018203333,0.9814961989
0.0018253333,0.9806624660
0.0018303333,0.9798656977
0.0018353333,0.9791061171
0.0018403333,0.9783839015
0.0018453333,0.9776991828
0.0018503333,0.9770520483
0.0018553333,0.9764425413
0.0018603333,0.9758706624
0.0018653333,0.9753363692
0.0018703333,0.9748395781
0.0018753333,0.9743801650
0.0018803333,0.9739579655
0.0018853333,0.9735727768
0.0018903333,0.9732243577
0.0018953333,0.9729124303
0.0019003333,0.9726366805
0.0019053333,0.9723967595
0.0019103333,0.9721922841
0.0019153333,0.9720228386
0.0019203333,0.9718879751
0.0019253333,0.9717872151
0.0019303333,0.9717200504
0.0019353333,0.9716859444
0.0019403333,0.9716843328
0.0019453333,0.9717146252
0.0019503333,0.9717762059
0.0019553333,0.9718684354
0.0019603333,0.9719906511
0.0019653333,0.9721421690
0.0019703333,0.9723222843
0.0019753333,0.9725302731
0.0019803333,0.9727653932
0.0019853333,0.9730268854
0.0019903333,0.9733139746
0.0019953333,0.9736258712
0.0020003333,0.9739617718
0.0020053333,0.9743208608
0.0020103333,0.9747023113
0.0020153333,0.9751052864
0.0020203333,0.9755289400
0.0020253333,0.9759724185
0.0020303333,0.9764348611
0.0020353333,0.9769154017
0.0020403333,0.9774131695
0.0020453333,0.9779272901
0.0020503333,0.9784568868
0.0020553333,0.9790010812
0.0020603333,0.9795589947
0.0020653333,0.9801297493
0.0020703333,0.9807124684
0.0020753333,0.9813062779
0.0020803333,0.9819103072
0.0020853333,0.9825236901
0.0020903333,0.9831455657
0.0020953333,0.9837750791
0.0021003333,0.9844113825
0.0021053333,0.9850536358
0.0021103333,0.9857010076
0.0021153333,0.9863526759
0.0021203333,0.9870078288
0.0021253333,0.9876656652
0.0021303333,0.9883253957
0.0021353333,0.9889862432
0.0021403333,0.9896474434
0.0021453333,0.9903082456
0.0021503333,0.9909679131
0.0021553333,0.9916257241
0.0021603333,0.9922809719
0.0021653333,0.9929329656
0.0021703333,0.9935810307
0.0021753333,0.9942245091
0.0021803333,0.9948627601
0.0021853333,0.9954951606
0.0021903333,0.9961211053
0.0021953333,0.9967400072
0.0022003333,0.9973512980
0.0022053333,0.9979544284
0.0022103333,0.9985488681
0.0022153333,0.9991341064
0.0022203333,0.9997096522
0.0022253333,1.0002750343
0.0022303333,1.0008298015
0.0022353333,1.0013735228
0.0022403333,1.0019057875
0.0022453333,1.0024262052
0.0022503333,1.0029344060
0.0022553333,1.0034300405
0.0022603333,1.0039127799
0.0022653333,1.0043823158
0.0022703333,1.0048383602
0.0022753333,1.0052806458
0.0022803333,1.0057089255
0.0022853333,1.0061229723
0.0022903333,1.0065225798
0.0022953333,1.0069075611
0.0023003333,1.0072777496
0.0023053333,1.0076329981
0.0023103333,1.0079731791
0.0023153333,1.0082981843
0.0023203333,1.0086079244
0.0023253333,1.0089023289
0.0023303333,1.0091813461
0.0023353333,1.0094449423
0.0023403333,1.0096931019
0.0023453333,1.0099258267
0.0023503333,1.0101431363
0.0023553333,1.0103450670
0.0023603333,1.0105316717
0.0023653333,1.0107030198
0.0023703333,1.0108591965
0.0023753333,1.0110003024
0.0023803333,1.0111264535
0.0023853333,1.0112377803
0.0023903333,1.0113344277
0.0023953333,1.0114165545
0.0024003333,1.0114843329
0.0024053333,1.0115379481
0.0024103333,1.0115775979
0.0024153333,1.0116034922
0.0024203333,1.0116158527
0.0024253333,1.0116149121
0.0024303333,1.0116009138
0.0024353333,1.0115741117
0.0024403333,1.0115347692
0.0024453333,1.0114831594
0.0024503333,1.0114195638
0.0024553333,1.0113442724
0.0024603333,1.0112575834
0.0024653333,1.0111598019
0.0024703333,1.0110512402
0.0024753333,1.0109322170
0.0024803333,1.0108030571
0.0024853333,1.0106640904
0.0024903333,1.0105156524
0.0024953333,1.0103580825
0.0025003333,1.0101917248
0.0025053333,1.0100169266
0.0025103333,1.0098340385
0.0025153333,1.0096434139
0.0025203333,1.0094454084
0.0025253333,1.0092403793
0.0025303333,1.0090286856
0.0025353333,1.0088106870
0.0025403333,1.0085867438
0.0025453333,1.0083572164
0.0025503333,1.0081224650
0.0025553333,1.0078828492
0.0025603333,1.0076387272
0.0025653333,1.0073904560
0.0025703333,1.0071383908
0.0025753333,1.0068828844
0.0025803333,1.0066242871
0.0025853333,1.0063629465
0.0025903333,1.0060992067
0.0025953333,1.0058334083
0.0026003333,1.0055658880
0.0026053333,1.0052969784
0.0026103333,1.0050270075
0.0026153333,1.0047562986
0.0026203333,1.0044851698
0.0026253333,1.0042139341
0.0026303333,1.0039428986
0.0026353333,1.0036723648
0.0026403333,1.0034026281
0.0026453333,1.0031339777
0.0026503333,1.0028666961
0.0026553333,1.0026010593
0.0026603333,1.0023373364
0.0026653333,1.0020757892
0.0026703333,1.0018166726
0.0026753333,1.0015602339
0.0026803333,1.0013067130
0.0026853333,1.0010563422
0.0026903333,1.0008093457
0.0026953333,1.0005659403
0.0027003333,1.0003263343
0.0027053333,1.0000907284
0.0027103333,0.9998593147
0.0027153333,0.9996322774
0.0027203333,0.9994097923
0.0027253333,0.9991920268
0.0027303333,0.9989791401
0.0027353333,0.9987712829
0.0027403333,0.9985685974
0.0027453333,0.9983712177
0.0027503333,0.9981792691
0.0027553333,0.9979928688
0.0027603333,0.9978121254
0.0027653333,0.9976371393
0.0027703333,0.9974680026
0.0027753333,0.9973047989
0.0027803333,0.9971476040
0.0027853333,0.9969964852
0.0027903333,0.9968515018
0.0027953333,0.9967127053
0.0028003333,0.9965801392
0.0028053333,0.9964538390
0.0028103333,0.9963338328
0.0028153333,0.9962201409
0.0028203333,0.9961127763
0.0028253333,0.9960117444
0.0028303333,0.9959170435
0.0028353333,0.9958286649
0.0028403333,0.9957465928
0.0028453333,0.9956708047
0.0028503333,0.9956012712
0.0028553333,0.9955379568
0.0028603333,0.9954808193
0.0028653333,0.9954298104
0.0028703333,0.9953848759
0.0028753333,0.9953459555
0.0028803333,0.9953129836
0.0028853333,0.9952858888
0.0028903333,0.9952645944
0.0028953333,0.9952490188
0.0029003333,0.9952390752
0.0029053333,0.9952346722
0.0029103333,0.9952357137
0.0029153333,0.9952420992
0.0029203333,0.9952537244
0.0029253333,0.9952704804
0.0029303333,0.9952922550
0.0029353333,0.9953189322
0.0029403333,0.9953503925
0.0029453333,0.9953865134
0.0029503333,0.9954271692
0.0029553333,0.9954722316
0.0029603333,0.9955215695
0.0029653333,0.9955750494
0.0029703333,0.9956325357
0.0029753333,0.9956938905
0.0029803333,0.9957589744
0.0029853333,0.9958276460
0.0029903333,0.9958997627
0.0029953333,0.9959751805
0.0030003333,0.9960537544
0.0030053333,0.9961353383
0.0030103333,0.9962197856
0.0030153333,0.9963069489
0.0030203333,0.9963966808
0.0030253333,0.9964888333
0.0030303333,0.9965832586
0.0030353333,0.9966798090
0.0030403333,0.9967783371
0.0030453333,0.9968786959
0.0030503333,0.9969807390
0.0030553333,0.9970843209
0.0030603333,0.9971892970
0.0030653333,0.9972955236
0.0030703333,0.9974028584
0.0030753333,0.9975111604
0.0030803333,0.9976202899
0.0030853333,0.9977301092
0.0030903333,0.9978404820
0.0030953333,0.9979512740
0.0031003333,0.9980623527
0.0031053333,0.9981735880
0.0031103333,0.9982848518
0.0031153333,0.9983960182
0.0031203333,0.9985069640
0.0031253333,0.9986175683
0.0031303333,0.9987277127
0.0031353333,0.9988372817
0.0031403333,0.9989461625
0.0031453333,0.9990542450
0.0031503333,0.9991614220
0.0031553333,0.9992675895
0.0031603333,0.9993726464
0.0031653333,0.9994764945
0.0031703333,0.9995790392
0.0031753333,0.9996801885
0.0031803333,0.9997798543
0.0031853333,0.9998779512
0.0031903333,0.9999743975
0.0031953333,1.0000691146
0.0032003333,1.0001620276
0.0032053333,1.0002530646
0.0032103333,1.0003421574
0.0032153333,1.0004292411
0.0032203333,1.0005142544
0.0032253333,1.0005971392
0.0032303333,1.0006778411
0.0032353333,1.0007563090
0.0032403333,1.0008324952
0.0032453333,1.0009063557
0.0032503333,1.0009778496
0.0032553333,1.0010469397
0.0032603333,1.0011135919
0.0032653333,1.0011777757
0.0032703333,1.0012394637
0.0032753333,1.0012986322
0.0032803333,1.0013552603
0.0032853333,1.0014093306
0.0032903333,1.0014608290
0.0032953333,1.0015097442
0.0033003333,1.0015560683
0.0033053333,1.0015997965
0.0033103333,1.0016409267
0.0033153333,1.0016794601
0.0033203333,1.0017154006
0.0033253333,1.0017487549
0.0033303333,1.0017795328
0.0033353333,1.0018077465
0.0033403333,1.0018334110
0.0033453333,1.0018565438
0.0033503333,1.0018771651
0.0033553333,1.0018952974
0.0033603333,1.0019109657
0.0033653333,1.0019241973
0.0033703333,1.0019350217
0.0033753333,1.0019434705
0.0033803333,1.0019495776
0.0033853333,1.0019533788
0.0033903333,1.0019549118
0.0033953333,1.0019542162
0.0034003333,1.0019513334
0.0034053333,1.0019463067
0.0034103333,1.0019391806
0.0034153333,1.0019300015
0.0034203333,1.0019188171
0.0034253333,1.0019056766
0.0034303333,1.0018906304
0.0034353333,1.0018737302
0.0034403333,1.0018550288
0.0034453333,1.0018345800
0.0034503333,1.0018124389
0.0034553333,1.0017886611
0.0034603333,1.0017633032
0.0034653333,1.0017364226
0.0034703333,1.0017080772
0.0034753333,1.0016783258
0.0034803333,1.0016472274
0.0034853333,1.0016148415
0.0034903333,1.0015812281
0.0034953333,1.0015464475
0.0035000000,1.0015129846
