x,y
3007.8825180431,-17.9759145989
3054.5682465154,-18.2393351183
3101.9785901381,-18.5029992581
3150.1247957553,-18.7668928746
3199.0182847751,-19.0310026223
3248.6706558784,-19.2953159116
3299.0936877709,-19.5598208681
3350.2993419772,-19.8245062944
3402.2997656781,-20.0893616331
3455.1072945922,-20.3543769319
3508.7344559027,-20.6195428103
3563.1939712286,-20.8848504282
3618.4987596427,-21.1502914555
3674.6619407367,-21.4158580443
3731.6968377328,-21.6815428013
3789.6169806447,-21.9473387625
3848.4361094874,-22.2132393691
3908.1681775363,-22.4792384442
3968.8273546372,-22.7453301715
4030.4280305681,-23.0115090744
4092.9848184524,-23.2777699969
4156.5125582260,-23.5441080848
4221.0263201569,-23.8105187688
4286.5414084209,-24.0769977478
4353.0733647319,-24.3435409736
4420.6379720285,-24.6101446362
4489.2512582186,-24.8768051497
4558.9294999811,-25.1435191400
4629.6892266273,-25.4102834316
4701.5472240221,-25.6770950368
4774.5205385661,-25.9439511441
4848.6264812391,-26.2108491086
4923.8826317067,-26.4777864414
5000.3068424911,-26.7447608013
5077.9172432054,-27.0117699854
5156.7322448550,-27.2788119218
5236.7705442047,-27.5458846609
5318.0511282142,-27.8129863691
5400.5932785424,-28.0801153214
5484.4165761210,-28.3472698954
5569.5409058001,-28.6144485647
5655.9864610650,-28.8816498941
5743.7737488266,-29.1488725331
5832.9235942862,-29.4161152119
5923.4571458758,-29.6833767360
6015.3958802748,-29.9506559821
6108.7616075050,-30.2179518935
6203.5764761043,-30.4852634766
6299.8629783807,-30.7525897969
6397.6439557484,-31.0199299755
6496.9426041461,-31.2872831857
6597.7824795395,-31.5546486503
6700.1875035096,-31.8220256383
6804.1819689271,-32.0894134621
6909.7905457157,-32.3568114754
7017.0382867038,-32.6242190700
7125.9506335684,-32.8916356742
7236.5534228697,-33.1590607505
7348.8728921804,-33.4264937932
7462.9356863101,-33.6939343269
7578.7688636259,-33.9613819045
7696.3999024712,-34.2288361056
7815.8567076841,-34.4962965347
7937.1676172176,-34.7637628202
8060.3614088613,-35.0312346125
8185.4673070690,-35.2987115828
8312.5149898906,-35.5661934221
8441.5345960130,-35.8336798395
8572.5567319093,-36.1011705620
8705.6124790999,-36.3686653323
8840.7334015251,-36.6361639089
8977.9515530333,-36.9036660645
9117.2994849849,-37.1711715855
9258.8102539740,-37.4386802708
9402.5174296701,-37.7061919316
9548.4551027823,-37.9737063901
9696.6578931455,-38.2412234795
9847.1609579338,-38.5087430425
10000.0000000000,-38.7762649315
