x,y
1231.1217482039,-7.2962540692
1250.2301459915,-7.4493157369
1269.6351276600,-7.6043903872
1289.3412965257,-7.7614681749
1309.3533273536,-7.9205383838
1329.6759674662,-8.0815894462
1350.3140378699,-8.2446089635
1371.2724343984,-8.4095837285
1392.5561288745,-8.5764997485
1414.1701702890,-8.7453422697
1436.1196859991,-8.9160958026
1458.4098829440,-9.0887441482
1481.0460488807,-9.2632704258
1504.0335536380,-9.4396571000
1527.3778503907,-9.6178860104
1551.0844769528,-9.7979383998
1575.1590570916,-9.9797949447
1599.6073018615,-10.1634357848
1624.4350109589,-10.3488405538
1649.6480740980,-10.5359884098
1675.2524724082,-10.7248580658
1701.2542798526,-10.9154278209
1727.6596646690,-11.1076755906
1754.4748908335,-11.3015789374
1781.7063195457,-11.4971151015
1809.3604107387,-11.6942610307
1837.4437246107,-11.8929934099
1865.9629231817,-12.0932886908
1894.9247718738,-12.2951231208
1924.3361411160,-12.4984727710
1954.2040079741,-12.7033135642
1984.5354578058,-12.9096213022
2015.3376859417,-13.1173716920
2046.6179993920,-13.3265403718
2078.3838185798,-13.5371029357
2110.6426791016,-13.7490349585
2143.4022335149,-13.9623120185
2176.6702531535,-14.1769097205
2210.4546299710,-14.3928037178
2244.7633784132,-14.6099697324
2279.6046373190,-14.8283835757
2314.9866718512,-15.0480211673
2350.9178754573,-15.2688585534
2387.4067718606,-15.4908719242
2424.4620170823,-15.7140376302
2462.0924014946,-15.9383321981
2500.3068519063,-16.1637323450
2539.1144336803,-16.3902149931
2578.5243528843,-16.6177572816
2618.5459584742,-16.8463365798
2659.1887445127,-17.0759304979
2700.4623524207,-17.3065168976
2742.3765732650,-17.5380739019
2784.9413500806,-17.7705799036
2828.1667802300,-18.0040135740
2872.0631177978,-18.2383538701
2916.6407760237,-18.4735800411
2961.9103297726,-18.7096716348
3007.8825180431,-18.9466085025
3054.5682465154,-19.1843708040
3101.9785901381,-19.4229390116
3150.1247957553,-19.6622939135
3199.0182847751,-19.9024166168
3248.6706558784,-20.1432885500
3299.0936877709,-20.3848914644
3350.2993419772,-20.6272074359
3402.2997656781,-20.8702188658
3455.1072945922,-21.1139084808
3508.7344559027,-21.3582593337
3563.1939712286,-21.6032548024
3618.4987596427,-21.8488785894
3674.6619407367,-22.0951147207
3731.6968377328,-22.3419475443
3789.6169806447,-22.5893617282
3848.4361094874,-22.8373422588
3908.1681775363,-23.0858744379
3968.8273546372,-23.3349438809
4030.4280305681,-23.5845365133
4092.9848184524,-23.8346385680
4156.5125582260,-24.0852365820
4221.0263201569,-24.3363173929
4286.5414084209,-24.5878681353
4353.0733647319,-24.8398762374
4420.6379720285,-25.0923294165
4489.2512582186,-25.3452156756
4558.9294999811,-25.5985232990
4629.6892266273,-25.8522408481
4701.5472240221,-26.1063571573
4774.5205385661,-26.3608613293
4848.6264812391,-26.6157427311
4923.8826317067,-26.8709909892
5000.3068424911,-27.1265959853
5077.9172432054,-27.3825478516
5156.7322448550,-27.6388369664
5236.7705442047,-27.8954539495
5318.0511282142,-28.1523896572
5400.5932785424,-28.4096351784
5484.4165761210,-28.6671818295
5569.5409058001,-28.9250211500
5655.9864610650,-29.1831448980
5743.7737488266,-29.4415450456
5832.9235942862,-29.7002137742
5923.4571458758,-29.9591434705
6015.3958802748,-30.2183267216
6108.7616075050,-30.4777563108
6203.5764761043,-30.7374252132
6299.8629783807,-30.9973265916
6397.6439557484,-31.2574537917
6496.9426041461,-31.5178003387
6597.7824795395,-31.7783599323
6700.1875035096,-32.0391264432
6804.1819689271,-32.3000939088
6909.7905457157,-32.5612565294
7017.0382867038,-32.8226086640
7125.9506335684,-33.0841448267
7236.5534228697,-33.3458596829
7348.8728921804,-33.6077480454
7462.9356863101,-33.8698048709
7578.7688636259,-34.1320252562
7696.3999024712,-34.3944044351
7815.8567076841,-34.6569377745
7937.1676172176,-34.9196207710
8060.3614088613,-35.1824490481
8185.4673070690,-35.4454183523
8312.5149898906,-35.7085245503
8441.5345960130,-35.9717636256
8572.5567319093,-36.2351316759
8705.6124790999,-36.4986249095
8840.7334015251,-36.7622396427
8977.9515530333,-37.0259722971
9117.2994849849,-37.2898193964
9258.8102539740,-37.5537775639
9402.5174296701,-37.8178435197
9548.4551027823,-38.0820140784
9696.6578931455,-38.3462861460
9847.1609579338,-38.6106567179
10000.0000000000,-38.8751228761
