x,y
176.4539359730,-0.1184824683
180.2610729187,-0.1235774877
184.1503519354,-0.1288883709
188.1235453048,-0.1344239827
192.1824635473,-0.1401935277
196.3289562467,-0.1462065614
200.5649128929,-0.1524730011
204.8922637433,-0.1590031373
209.3129807020,-0.1658076449
213.8290782186,-0.1728975950
218.4426142061,-0.1802844664
223.1556909787,-0.1879801572
227.9704562095,-0.1959969965
232.8891039097,-0.2043477564
237.9138754279,-0.2130456635
243.0470604716,-0.2221044104
248.2909981506,-0.2315381676
253.6480780431,-0.2413615949
259.1207412840,-0.2515898522
264.7114816781,-0.2622386110
270.4228468358,-0.2733240647
276.2574393342,-0.2848629391
282.2179179034,-0.2968725025
288.3069986375,-0.3093705747
294.5274562327,-0.3223755361
300.8821252513,-0.3359063360
307.3739014139,-0.3499824997
314.0057429184,-0.3646241358
320.7806717883,-0.3798519413
327.7017752496,-0.3956872069
334.7722071380,-0.4121518205
341.9951893353,-0.4292682695
349.3740132385,-0.4470596424
356.9120412589,-0.4655496279
364.6127083545,-0.4847625139
372.4795235955,-0.5047231833
380.5160717631,-0.5254571093
388.7260149828,-0.5469903482
397.1130943939,-0.5693495298
405.6811318534,-0.5925618470
414.4340316781,-0.6166550413
423.3757824237,-0.6416573876
432.5104587023,-0.6675976754
441.8422230386,-0.6945051882
451.3753277678,-0.7224096793
461.1141169722,-0.7513413455
471.0630284613,-0.7813307976
481.2265957942,-0.8124090284
491.6094503449,-0.8446073767
502.2163234131,-0.8779574890
513.0520483804,-0.9124912781
524.1215629123,-0.9482408778
535.4299112084,-0.9852385955
546.9822463012,-1.0235168605
558.7838324038,-1.0631081704
570.8400473093,-1.1040450336
583.1563848407,-1.1463599092
595.7384573550,-1.1900851438
608.5919983002,-1.2352529065
621.7228648282,-1.2818951201
635.1370404634,-1.3300433910
648.8406378300,-1.3797289365
662.8399014369,-1.4309825109
677.1412105232,-1.4838343291
691.7510819654,-1.5383139897
706.6761732470,-1.5944503973
721.9232854918,-1.6522716840
737.4993665636,-1.7118051304
753.4115142320,-1.7730770881
769.6669794067,-1.8361129013
786.2731694417,-1.9009368313
803.2376515105,-1.9675719810
820.5681560549,-2.0360402224
838.2725803068,-2.1063621267
856.3589918875,-2.1785568964
874.8356324840,-2.2526423023
893.7109216039,-2.3286346228
912.9934604130,-2.4065485888
932.6920356539,-2.4863973323
952.8156236505,-2.5681923404
973.3733943981,-2.6519434150
994.3747157421,-2.7376586376
1015.8291576467,-2.8253443401
1037.7464965560,-2.9150050825
1060.1367198487,-3.0066436359
1083.0100303893,-3.1002609726
1106.3768511776,-3.1958562625
1130.2478300977,-3.2934268761
1154.6338447708,-3.3929683942
1179.5460075114,-3.4944746238
1204.9956703914,-3.5979376206
1230.9944304126,-3.7033477172
1257.5541347917,-3.8106935582
1284.6868863588,-3.9199621396
1312.4050490721,-4.0311388552
1340.7212536527,-4.1442075464
1369.6484033392,-4.2591505583
1399.1996797685,-4.3759487990
1429.3885489818,-4.4945818029
1460.2287675611,-4.6150277982
1491.7343888979,-4.7372637763
1523.9197695970,-4.8612655650
1556.7995760186,-4.9870079025
1590.3887909615,-5.1144645141
1624.7027204905,-5.2436081894
1659.7570009114,-5.3744108609
1695.5676058957,-5.5068436820
1732.1508537600,-5.6408771060
1769.5234149019,-5.7764809637
1807.7023193962,-5.9136245409
1846.7049647555,-6.0522766540
1886.5491238578,-6.1924057246
1927.2529530454,-6.3339798521
1968.8350003984,-6.4769668847
2011.3142141868,-6.6213344871
2054.7099515050,-6.7670502068
2099.0419870923,-6.9140815372
2144.3305223441,-7.0623959776
2190.5961945174,-7.2119610913
2237.8600861346,-7.3627445596
2286.1437345908,-7.5147142329
2335.4691419678,-7.6678381794
2385.8587850602,-7.8220847302
2437.3356256178,-7.9774225205
2489.9231208085,-8.1338205291
2543.6452339080,-8.2912481138
2598.5264452188,-8.4496750439
2654.5917632262,-8.6090715301
2711.8667359935,-8.7694082511
2770.3774628043,-8.9306563775
2830.1506060557,-9.0927875931
2891.2134034073,-9.2557741137
2953.5936801936,-9.4195887026
3017.3198621030,-9.5842046851
3082.4209881316,-9.7495959594
3148.9267238150,-9.9157370058
3216.8673747471,-10.0826028947
3286.2739003896,-10.2501692912
3357.1779281795,-10.4184124591
3429.6117679416,-10.5873092625
3503.6084266115,-10.7568371667
3579.2016232759,-10.9269742364
3656.4258045386,-11.0976991341
3735.3161602165,-11.2689911159
3815.9086393755,-11.4408300272
3898.2399667119,-11.6131962967
3982.3476592870,-11.7860709299
4068.2700436231,-11.9594355020
4156.0462731686,-12.1332721490
4245.7163461391,-12.3075635596
4337.3211237442,-12.4822929656
4430.9023488074,-12.6574441318
4526.5026647875,-12.8330013460
4624.1656352103,-13.0089494082
4723.9357635204,-13.1852736197
4825.8585133602,-13.3619597717
4929.9803292870,-13.5389941343
5036.3486579373,-13.7163634446
5145.0119696472,-13.8940548951
5256.0197805396,-14.0720561220
5369.4226750882,-14.2503551938
5485.2723291676,-14.4289405989
5603.6215336013,-14.6078012346
5724.5242182180,-14.7869263950
5848.0354764257,-14.9663057598
5974.2115903180,-15.1459293825
6103.1100563200,-15.3257876797
6234.7896113891,-15.5058714193
6369.3102597798,-15.6861717101
6506.7333003878,-15.8666799908
6647.1213546816,-16.0473880194
6790.5383952391,-16.2282878629
6937.0497748984,-16.4093718868
7086.7222565381,-16.5906327459
7239.6240435004,-16.7720633739
7395.8248106695,-16.9536569739
7555.3957362223,-17.1354070098
7718.4095340622,-17.3173071965
7884.9404869546,-17.4993514915
8055.0644803753,-17.6815340864
8228.8590370915,-17.8638493983
8406.4033524865,-18.0462920621
8587.7783306486,-18.2288569221
8773.0666212374,-18.4115390251
8962.3526571461,-18.5943336123
9155.7226929760,-18.7772361125
9353.2648443416,-18.9602421353
9555.0691280231,-19.1433474641
9761.2275029862,-19.3265480495
9971.8339122856,-19.5098400035
10186.9843258738,-19.6932195930
10406.7767843331,-19.8766832340
10631.3114435507,-20.0602274859
10860.6906203586,-20.2438490461
11095.0188391574,-20.4275447448
11334.4028795467,-20.6113115396
11578.9518249825,-20.7951465107
11828.7771124849,-20.9790468563
12083.9925834184,-21.1630098877
12344.7145353671,-21.3470330251
12611.0617751301,-21.5311137934
12883.1556728597,-21.7152498177
13161.1202173677,-21.8994388198
13445.0820726250,-22.0836786142
13735.1706354810,-22.2679671043
14031.5180946267,-22.4523022791
14334.2594908317,-22.6366822097
14643.5327784798,-22.8211050459
14959.4788884326,-23.0055690132
15282.2417922497,-23.1900724098
15611.9685677937,-23.3746136037
15948.8094662516,-23.5591910296
16292.9179806018,-23.7438031866
16644.4509155584,-23.9284486355
17003.5684590245,-24.1131259960
17370.4342550871,-24.2978339449
17745.2154785875,-24.4825712131
18128.0829112998,-24.6673365842
18519.2110197536,-24.8521288915
18918.7780347355,-25.0369470166
19326.9660325062,-25.2217898873
19743.9610177692,-25.4066564756
20169.9530084310,-25.5915457959
20605.1361221883,-25.7764569035
21049.7086649850,-25.9613888925
21503.8732213765,-26.1463408946
21967.8367468447,-26.3313120776
22441.8106621041,-26.5163016434
22926.0109494426,-26.7013088272
23420.6582511415,-26.8863328958
23925.9779700182,-27.0713731465
24442.2003721392,-27.2564289055
24969.5606917484,-27.4414995272
25508.2992384592,-27.6265843926
26058.6615067602,-27.8116829085
26620.8982878831,-27.9967945062
27195.2657840837,-28.1819186407
27782.0257253898,-28.3670547898
28381.4454888671,-28.5522024526
28993.7982204583,-28.7373611493
29619.3629594517,-28.9225304201
30258.4247656351,-29.1077098240
30911.2748491924,-29.2928989387
31578.2107034037,-29.4780973593
32259.5362402082,-29.6633046976
32955.5619286920,-29.8485205818
33666.6049365639,-30.0337446555
34392.9892746835,-30.2189765770
35135.0459447075,-30.4042160190
35893.1130899226,-30.5894626678
36667.5361493311,-30.7747162227
37458.6680150625,-30.9599763955
38266.8691931804,-31.1452429100
39092.5079679594,-31.3305155017
39935.9605697065,-31.5157939170
40797.6113462031,-31.7010779127
41677.8529378458,-31.8863672560
42577.0864565670,-32.0716617236
43495.7216686142,-32.2569611016
44434.1771812748,-32.4422651852
45392.8806336283,-32.6275737778
46372.2688914145,-32.8128866911
47372.7882461062,-32.9982037449
48394.8946182771,-33.1835247661
49439.0537653576,-33.3688495893
50505.7414938729,-33.5541780555
51595.4438762601,-33.7395100127
52708.6574723640,-33.9248453151
53845.8895557110,-34.1101838231
55007.6583446661,-34.2955254026
56194.4932385760,-34.4808699256
57406.9350590084,-34.6662172689
58645.5362961952,-34.8515673149
59910.8613607939,-35.0369199507
61203.4868410800,-35.2222750680
62524.0017656894,-35.4076325633
63873.0078720292,-35.5929923372
65251.1198804794,-35.7783542945
66658.9657745114,-35.9637183440
68097.1870868500,-36.1490843983
69566.4391918093,-36.3344523737
71067.3916039367,-36.5198221900
72600.7282830992,-36.7051937701
74167.1479461534,-36.8905670405
75767.3643853396,-37.0759419305
77402.1067935452,-37.2613183724
79072.1200965862,-37.4466963015
80778.1652926578,-37.6320756555
82521.0197991094,-37.8174563750
84301.4778067008,-38.0028384029
86120.3506415024,-38.1882216845
87978.4671346036,-38.3736061674
89876.6739997970,-38.5589918016
91815.8362194130,-38.7443785387
93796.8374384784,-38.9297663329
95820.5803673789,-39.1151551398
97887.9871932092,-39.3005449173
100000.0000000000,-39.4859356246
