x,y
3481.8176306890,-11.2230067257
3590.7398910611,-11.4709411556
3703.0695840051,-11.7199668538
3818.9133047819,-11.9700274202
3938.3809832885,-12.2210689017
4061.5859883770,-12.4730397383
4188.6452354353,-12.7258907026
4319.6792973342,-12.9795748373
4454.8125188450,-13.2340473872
4594.1731346365,-13.4892657304
4737.8933909631,-13.7451893068
4886.1096711603,-14.0017795454
5038.9626250652,-14.2589997910
5196.5973024862,-14.5168152312
5359.1632908485,-14.7751928229
5526.8148571446,-15.0341012199
5699.7110943261,-15.2935107014
5878.0160722749,-15.5533931014
6061.8989934976,-15.8137217399
6251.5343536897,-16.0744713554
6447.1021073239,-16.3356180395
6648.7878384173,-16.5971391731
6856.7829366418,-16.8590133645
7071.2847789430,-17.1212203900
7292.4969168415,-17.3837411363
7520.6292695924,-17.6465575450
7755.8983233890,-17.9096525588
7998.5273367967,-18.1730100713
8248.7465526146,-18.4366148770
8506.7934163642,-18.7004526246
8772.9128016134,-18.9645097722
9047.3572423493,-19.2287735443
9330.3871726204,-19.4932318906
9622.2711736751,-19.7578734475
9923.2862288326,-20.0226875000
10233.7179863252,-20.2876639472
10553.8610303652,-20.5527932681
10884.0191606901,-20.8180664899
11224.5056808531,-21.0834751573
11575.6436955331,-21.3490113039
11937.7664171444,-21.6146674248
12311.2174820389,-21.8804364509
12696.3512765997,-22.1463117237
13093.5332735361,-22.4122869728
13503.1403786987,-22.6783562934
13925.5612887446,-22.9445141256
14361.1968599908,-23.2107552348
14810.4604888068,-23.4770746928
15273.7785039071,-23.7434678606
15751.5905709162,-24.0099303713
16244.3501095887,-24.2764581149
16752.5247240822,-24.5430472228
17276.5966466904,-24.8096940544
17817.0631954573,-25.0763951838
18374.4372461073,-25.3431473868
18949.2477187382,-25.6099476297
19542.0400797406,-25.8767930582
20153.3768594173,-26.1436809862
20783.8381857976,-26.4106088871
21434.0223351486,-26.6775743832
22104.5462997102,-26.9445752382
22796.0463731898,-27.2116093478
23509.1787545729,-27.4786747328
24244.6201708233,-27.7457695311
25003.0685190633,-28.0128919914
25785.2435288428,-28.2800404660
26591.8874451270,-28.5472134053
27423.7657326495,-28.8144093516
28281.6678023003,-29.0816269340
29166.4077602371,-29.3488648629
30078.8251804310,-29.6161219255
31019.7859013810,-29.8833969810
31990.1828477507,-30.1506889567
32990.9368777095,-30.4179968435
34022.9976567807,-30.6853196925
35087.3445590272,-30.9526566113
36184.9875964275,-31.2200067605
37316.9683773276,-31.4873693510
38484.3610948743,-31.7547436403
39688.2735463717,-32.0221289304
40929.8481845244,-32.2895245650
42210.2632015691,-32.5569299265
43530.7336473189,-32.8243444347
44892.5125821861,-33.0917675434
46296.8922662728,-33.3591987393
47745.2053856613,-33.6266375398
49238.8263170675,-33.8940834908
50779.1724320540,-34.1615361654
52367.7054420467,-34.4289951622
54005.9327854237,-34.6964601038
55695.4090580015,-34.9639306352
57437.7374882659,-35.2314064227
59234.5714587581,-35.4988871523
61087.6160750504,-35.7663725290
62998.6297838070,-36.0338622753
64969.4260414612,-36.3013561302
67001.8750350960,-36.5688538484
69097.9054571564,-36.8363551991
71259.5063356842,-37.1038599653
73488.7289218038,-37.3713679432
75787.6886362594,-37.6388789408
78158.5670768408,-37.9063927778
80603.6140886135,-38.1739092847
83125.1498989065,-38.4414283019
85725.5673190933,-38.7089496795
88407.3340152508,-38.9764732765
91172.9948498493,-39.2439989603
94025.1742967015,-39.5115266063
96966.5789314552,-39.7790560973
100000.0000000002,-40.0465873231
